blank,NoName,NoName
riverju01,Juan,Rivera
riverlu01,Luis,Rivera
riverlu02,Luis,Rivera
riverma01,Mariano,Rivera
rivermi02,Mike,Rivera
riverre01,Rene,Rivera
riverro01,Roberto,Rivera
riverru01,Rubén,Rivera
riversa01,Saul,Rivera
rizzoan01,Anthony,Rizzo
rizzoto01,Todd,Rizzo
rlealse01,Sendy,Rleal
roachja01,Jason,Roach
roachro01,Roxey,Roach
roajo01,Joe,Roa
roarkta01,Tanner,Roark
robbija01,Jake,Robbins
roberbi01,Bip,Roberts
roberbr01,Brian,Roberts
roberch02,Chris,Roberson
roberco01,Connor,Robertson
roberda07,Dave,Roberts
roberda08,David,Robertson
robergr01,Grant,Roberts
roberje02,Jeriome,Robertson
roberke01,Kevin,Roberson
robermi01,Mike,Robertson
roberna01,Nate,Robertson
roberri02,Rich,Robertson
roberry01,Ryan,Roberts
robersi01,Sid,Roberson
roberty01,Tyler,Robertson
roberwi01,Willis,Roberts
robidbi01,Billy Jo,Robidoux
robinch02,Chris,Robinson
robincl01,Clint,Robinson
robinde02,Derrick,Robinson
robindo01,Don,Robinson
robinha01,Hank,Robinson
robinje01,Jeff,Robinson
robinje02,Jeff,Robinson
robinke01,Ken,Robinson
robinke02,Kerry,Robinson
robinro01,Ron,Robinson
robinsh01,Shane,Robinson
robintr01,Trayvon,Robinson
roblema01,Mauricio,Robles
robleos01,Óscar,Robles
rochfmi01,Mike,Rochford
rockejo01,John,Rocker
rodnefe01,Fernando,Rodney
rodrial01,Álex,Rodríguez
rodrian01,Aneury,Rodriguez
rodrica01,Carlos,Rodríguez
rodried03,Eddy,Rodriguez
rodried04,Eddy,Rodríguez
rodrife01,Felix,Rodriguez
rodrife02,Fernando,Rodriguez
rodrifr02,Frankie,Rodriguez
rodrifr03,Francisco,Rodríguez
rodrifr04,Francisco,Rodríguez
rodrigu01,Guillermo,Rodríguez
rodrihe02,Henry,Rodriguez
rodrihe03,Henry,Rodríguez
rodrihe04,Henry,Rodríguez
rodriiv01,Ivan,Rodriguez
rodrijo03,John,Rodriguez
rodrijo04,Jose,Rodriguez
rodrijo05,Josh,Rodríguez
rodrili01,Liu,Rodríguez
rodrilu01,Luis,Rodríguez
rodrine01,Nerio,Rodriguez
rodrira01,Rafael,Rodriguez
rodriri01,Rick,Rodriguez
rodriri02,Rich,Rodriguez
rodriri03,Ricardo,Rodriguez
rodriro02,Rosario,Rodríguez
rodrise01,Sean,Rodriguez
rodrist01,Steve,Rodriguez
rodrist02,Paco,Rodriguez
rodrito01,Tony,Rodriguez
rodriwa01,Wandy,Rodriguez
rodriwi01,Wilfredo,Rodríguez
roech01,Chaz,Roe
roenijo01,Josh,Roenicke
roeslmi01,Mike,Roesler
rogerbr01,Brian,Rogers
rogered01,Eddie,Rogers
rogeres01,Esmil,Rogers
rogerji02,Jimmy,Rogers
rogerke01,Kenny,Rogers
rogerke02,Kevin,Rogers
rogerma01,Mark,Rogers
rohdeda01,Dave,Rohde
rohliry01,Ryan,Rohlinger
rohrmda01,Dan,Rohrmeier
rojasme01,Mel,Rojas
rolensc01,Scott,Rolen
rolisna01,Nate,Rolison
rolliji01,Jimmy,Rollins
rollsda01,Damian,Rolls
romanja01,Jason,Romano
romanmi01,Mike,Romano
romeral01,Álex,Romero
romerda01,Davis,Romero
romered01,Ed,Romero
romeren01,Enny,Romero
romerj.01,J.C.,Romero
romerma01,Mandy,Romero
romerni01,Niuman,Romero
romerri01,Ricky,Romero
rominan01,Andrew,Romine
rominau01,Austin,Romine
rominke01,Kevin,Romine
romose01,Sergio,Romo
ronanma01,Marc,Ronan
rondobr01,Bruce,Rondon
rondohe01,Héctor,Rondon
roneyma01,Matt,Roney
roomero01,Rolando,Roomes
roperjo01,John,Roper
roquera01,Rafael,Roque
rosaca01,Carlos,Rosa
rosadjo01,Jose,Rosado
rosajo01,Jorge,De La Rosa
rosalad01,Adam,Rosales
rosalle01,Leo,Rosales
rosarfr01,Francisco,Rosario
rosarme01,Melvin,Rosario
rosarro01,Rodrigo,Rosario
rosarsa02,Sandy,Rosario
rosarvi01,Victor,Rosario
rosarwi01,Wilin,Rosario
rosebo01,Bobby,Rose
rosebr01,Brian,Rose
rosemi01,Mike,Rose
rosenbj01,B.J.,Rosenberg
rosenst01,Steve,Rosenberg
rosentr01,Trevor,Rosenthal
rosenwa01,Wayne,Rosenthal
rosepe02,Pete,Rose
roskojo01,John,Roskos
rossco01,Cody,Ross
rosscza01,Zach,Rosscup
rossda01,David,Ross
rossejo01,Joe,Rosselli
rossma01,Mark,Ross
rossro01,Robbie,Ross
rossty01,Tyson,Ross
rossyri01,Rico,Rossy
rothmi01,Michael,Roth
rottivi01,Vinny,Rottino
rousemi01,Mike,Rouse
rowanaa01,Aaron,Rowand
rowanda01,Dave,Rowan
rowanja01,Jack,Rowan
rowlari01,Rich,Rowland
rowlary01,Ryan,Rowland-Smith
royerst01,Stan,Royer
ruanwi01,Wilkin,Ruan
ruckena01,Nap,Rucker
rudoldi01,Dick,Rudolph
ruebema01,Matt,Ruebel
rueteki01,Kirk,Rueter
rufda01,Darin,Ruf
ruffcsc01,Scott,Ruffcorn
ruffibr01,Bruce,Ruffin
ruffich01,Chance,Ruffin
ruffijo01,Johnny,Ruffin
ruggiju01,Justin,Ruggiano
ruizca01,Carlos,Ruiz
ruizra01,Randy,Ruiz
rundlri01,Rich,Rundles
runyase01,Sean,Runyan
runzlda01,Dan,Runzler
rupejo01,Josh,Rupe
rupery01,Ryan,Rupe
ruppca01,Cameron,Rupp
ruschgl01,Glendon,Rusch
rushfji01,Jim,Rushford
rusinch01,Chris,Rusin
ruskisc01,Scott,Ruskin
russead01,Adam,Russell
russeja02,James,Russell
russeje01,Jeff,Russell
russejo02,John,Russell
russele01,Lefty,Russell
russoke01,Kevin,Russo
rutlejo01,Josh,Rutledge
ryalma01,Mark,Ryal
ryalru01,Rusty,Ryal
ryanb.01,B.J.,Ryan
ryanbr01,Brendan,Ryan
ryandu01,Dusty,Ryan
ryanja02,Jack,Ryan
ryanja04,Jason,Ryan
ryanke01,Ken,Ryan
ryanmi03,Mike,Ryan
ryanno01,Nolan,Ryan
ryanro02,Rob,Ryan
ryuhy01,Hyun-jin,Ryu
ryuja01,Jae Kuk,Ryu
rzepcma01,Marc,Rzepczynski
saarlki01,Kirk,Saarloos
sabatc.01,CC,Sabathia
sabeler01,Erik,Sabel
saberbr01,Bret,Saberhagen
saboch01,Chris,Sabo
saccoma01,Mark,Saccomanno
sackibr01,Brian,Sackinsky
sadlebi01,Billy,Sadler
sadleca01,Carl,Sadler
sadledo01,Donnie,Sadler
sadlera01,Ray,Sadler
sadowry01,Ryan,Sadowski
saenzch01,Chris,Saenz
saenzol01,Olmedo,Sáenz
sagera.01,A.J.,Sager
sagmoma01,Marc,Sagmoen
saiervi01,Vic,Saier
saipemi01,Mike,Saipe
saitota01,Takashi,Saito
salasfe01,Fernando,Salas
salasju01,Juan,Salas
salasma01,Mark,Salas
salasma02,Marino,Salas
salazda01,Danny,Salazar
salazje01,Jeff,Salazar
salazlu01,Luis,Salazar
salazos01,Óscar,Salazar
salech01,Chris,Sale
salkero01,Roger,Salkeld
sallesl01,Slim,Sallee
salmobr01,Brad,Salmon
salmoti01,Tim,Salmon
saloman01,Angel,Salome
saltaja01,Jarrod,Saltalamacchia
samarje01,Jeff,Samardzija
sammocl01,Clint,Sammons
sampebi01,Bill,Sampen
sampsbe01,Benj,Sampson
sampsch01,Chris,Sampson
samueju01,Juan,Samuel
sanabal01,Alex,Sanabia
sanchal03,Álex,Sánchez
sanchan01,Anibal,Sánchez
sanchan02,Angel,Sanchez
sanchbr01,Brian,Sanches
sanchdu01,Duaner,Sanchez
sanched01,Eduardo,Sánchez
sanchfe01,Felix,Sanchez
sanchfr01,Freddy,Sánchez
sanchga01,Gaby,Sánchez
sanchhe01,Héctor,Sánchez
sanchhu01,Humberto,Sanchez
sanchis01,Israel,Sánchez
sanchje01,Jesus,Sanchez
sanchjo01,Jonathan,Sanchez
sanchre01,Rey,Sanchez
sanchro01,Romulo,Sánchez
sanchto01,Tony,Sanchez
sandbja01,Jared,Sandberg
sandbry01,Ryne,Sandberg
sandean01,Anthony,Sanders
sandeda01,David,Sanders
sandede02,Deion,Sanders
sandere02,Reggie,Sanders
sandesc01,Scott,Sanderson
sandesc02,Scott,Sanders
sandoda01,Danny,Sandoval
sandofr01,Freddy,Sandoval
sandopa01,Pablo,Sandoval
sandsje01,Jerry,Sands
sanfoch01,Chance,Sanford
sanfomo01,Mo,Sanford
sanitam01,Amauri,Sanit
santaan01,Andres,Santana
santaca01,Carlos,Santana
santaer01,Ervin,Santana
santaf.01,F.P.,Santangelo
santajo02,Johan,Santana
santaju01,Julio,Santana
santama01,Marino,Santana
santape01,Pedro,Santana
santara01,Rafael,Santana
santibe01,Benito,Santiago
santihe01,Hector,Santiago
santijo03,Jose,Santiago
santira01,Ramon,Santiago
santoan01,Angel,Santos
santoch01,Chad,Santos
santofr01,Francisco,Santos
santone01,Nelson,Santovenia
santoom01,Omir,Santos
santose01,Sergio,Santos
santovi01,Victor,Santos
sappeda01,Dave,Sappelt
sardibr01,Bronson,Sardinha
sardida01,Dane,Sardinha
sarfade01,Dennis,Sarfate
sasakka01,Kazuhiro,Sasaki
sassema01,Mackey,Sasser
sassero01,Rob,Sasser
satinjo01,Josh,Satin
saturlu01,Luis,Saturria
sauersc01,Scott,Sauerbeck
saunddo01,Doug,Saunders
saundjo01,Joe,Saunders
saundmi01,Michael,Saunders
saundto01,Tony,Saunders
sauveri01,Rich,Sauveur
savagja01,Jack,Savage
saverjo01,Joe,Savery
saxst01,Steve,Sax
sborzja01,Jay,Sborz
scahiro01,Rob,Scahill
scalebo01,Bobby,Scales
scanlbo01,Bob,Scanlan
scanldo01,Doc,Scanlan
scarsst01,Steve,Scarsone
schaege01,Germany,Schaefer
schaeje01,Jeff,Schaefer
schafjo02,Jordan,Schafer
schaflo01,Logan,Schafer
schalbi01,Biff,Schaller
schalge01,Gene,Schall
scharbi01,Bill,Schardt
schatda01,Dan,Schatzeder
schefaa01,Aaron,Scheffer
scheiri02,Rich,Scheid
schepta01,Tanner,Scheppers
scherma01,Max,Scherzer
schiena01,Nate,Schierholtz
schilcu01,Curt,Schilling
schirca01,Calvin,Schiraldi
schlead01,Admiral,Schlei
schleda01,Daniel,Schlereth
schlibr01,Brian,Schlitter
schlitr01,Travis,Schlichting
schmabr01,Brian,Schmack
schmibo01,Boss,Schmidt
schmicu01,Curt,Schmidt
schmida01,Dave,Schmidt
schmija01,Jason,Schmidt
schmije01,Jeff,Schmidt
schmiko01,Konrad,Schmidt
schmost01,Steve,Schmoll
schnebr01,Brian,Schneider
schoesc01,Scott,Schoeneweis
schofdi02,Dick,Schofield
schoojo01,Jonathan,Schoop
schoomi01,Mike,Schooler
schoupe01,Pete,Schourek
schreba01,Barney,Schreiber
schrest02,Steve,Schrenk
schrobi01,Bill,Schroeder
schroch01,Chris,Schroder
schuler01,Erik,Schullstrom
schulfr01,Frank,Schulte
schulje01,Jeff,Schulz
schulmi02,Mike,Schultz
schumsk01,Skip,Schumaker
schuri01,Rick,Schu
schutca01,Carl,Schutz
schwaje01,Jeff,Schwarz
schwami01,Mike,Schwabe
schweal01,Al,Schweitzer
schwich01,Chris,Schwinden
schwimi01,Michael,Schwimer
sciosmi01,Mike,Scioscia
scottda01,Darryl,Scott
scottdo01,Donnie,Scott
scottga01,Gary,Scott
scottji01,Jim,Scott
scottlu01,Luke,Scott
scottmi03,Mike,Scott
scottti01,Tim,Scott
scribev01,Evan,Scribner
scrugto01,Tony,Scruggs
scuddsc01,Scott,Scudder
scutama01,Marco,Scutaro
seabosc01,Scott,Seabol
seageky01,Kyle,Seager
seaneru01,Rudy,Seanez
searara01,Ray,Searage
searcst01,Steve,Searcy
searsto01,Todd,Sears
seaybo01,Bobby,Seay
sebrabo01,Bob,Sebra
seddoch01,Chris,Seddon
sedlash01,Shawn,Sedlacek
seelbch02,Chris,Seelbach
sefcike01,Kevin,Sefcik
segovza01,Zack,Segovia
seguida01,David,Segui
seguife01,Fernando,Seguignol
segurje01,Jean,Segura
segurjo01,Jose,Segura
seibeph01,Phil,Seibel
seitzke01,Kevin,Seitzer
selbybi01,Bill,Selby
seleaa01,Aaron,Sele
selfto01,Todd,Self
selleju01,Justin,Sellers
semiema01,Marcus,Semien
seminfr01,Frank,Seminara
seoja01,Jae Weong,Seo
septile01,Leyson,Septimo
serafda01,Dan,Serafini
serraal01,Álex,Serrano
serraji01,Jimmy,Serrano
serrawa01,Wascar,Serrano
servasc01,Scott,Servais
servisc01,Scott,Service
severat01,Atahualpa,Severino
severha01,Hank,Severeid
sexsori01,Richie,Sexson
sextoch01,Chris,Sexton
shabaad01,Adam,Shabala
shackbr01,Brian,Shackelford
sharpjo01,Josh,Sharpless
sharpmi01,Mike,Sharperson
shavejo01,Jon,Shave
shawbr01,Bryan,Shaw
shawje01,Jeff,Shaw
sheafda01,Danny,Sheaffer
shealry01,Ryan,Shealy
sheanda01,Dave,Shean
shearto01,Tom,Shearn
sheckji01,Jimmy,Sheckard
sheetan01,Andy,Sheets
sheetbe01,Ben,Sheets
sheetla01,Larry,Sheets
sheffga01,Gary,Sheffield
shelbjo01,John,Shelby
sheldsc01,Scott,Sheldon
shellst01,Steven,Shell
sheltbe01,Ben,Shelton
sheltch01,Chris,Shelton
shephke01,Keith,Shepherd
sheripa01,Pat,Sheridan
shermda02,Darrell,Sherman
sherrfr01,Fred,Sherry
sherrge01,George,Sherrill
sherrti01,Tim,Sherrill
shielja01,Jason,Shiell
shielja02,James,Shields
shielsc01,Scot,Shields
shielto01,Tommy,Shields
shiffst01,Steve,Shifflett
shinaza01,Zak,Shinall
shinjts01,Tsuyoshi,Shinjo
shiplcr01,Craig,Shipley
shoemma01,Matt,Shoemaker
shoppke01,Kelly,Shoppach
shortri01,Rick,Short
shottbu01,Burt,Shotton
shousbr01,Brian,Shouse
shovljo01,John,Shovlin
shower01,Eric,Show
shuckja01,J.B.,Shuck
shueypa01,Paul,Shuey
shultto01,Toots,Shultz
shumaan01,Anthony,Shumaker
shumpte01,Terry,Shumpert
siddajo01,Joe,Siddall
siegrke01,Kevin,Siegrist
sierrmo01,Moises,Sierra
sierrru01,Ruben,Sierra
sikorbr01,Brian,Sikorski
silvaca01,Carlos,Silva
silvajo01,José,Silva
silvawa01,Walter,Silva
silveda01,Dave,Silvestri
simasbi01,Bill,Simas
simmoan01,Andrelton,Simmons
simmobr01,Brian,Simmons
simmsmi01,Mike,Simms
simonal01,Alfredo,Simon
simondo01,Doug,Simons
simonja01,Jason,Simontacchi
simonmi01,Mike,Simon
simonra01,Randall,Simon
simpsal01,Allan,Simpson
sinatma01,Matt,Sinatro
sinclst01,Steve,Sinclair
singlch01,Chris,Singleton
singldu01,Duane,Singleton
sinkbbr01,Brett,Sinkbeil
sippto01,Tony,Sipp
sirotmi01,Mike,Sirotka
siscoan01,Andy,Sisco
siscost01,Steve,Sisco
siskdo01,Doug,Sisk
sizemgr01,Grady,Sizemore
sizemsc01,Scott,Sizemore
skaggty01,Tyler,Skaggs
skinnjo01,Joel,Skinner
skipwky01,Kyle,Skipworth
skrmema01,Matt,Skrmetta
slamaan01,Anthony,Slama
slapncy01,Cy,Slapnicka
slatedo01,Doug,Slaten
slaugdo01,Don,Slaught
sledgte01,Terrmel,Sledge
slocubr01,Brian,Slocum
slocuhe01,Heathcliff,Slocumb
sloweke01,Kevin,Slowey
slusajo01,Joe,Slusarski
smallaa01,Aaron,Small
smallma01,Mark,Small
smartj.01,J.D.,Smart
smilejo01,John,Smiley
smithbo06,Bob,Smith
smithbr01,Bryn,Smith
smithbr03,Brian,Smith
smithbu01,Bull,Smith
smithbu02,Bud,Smith
smithbu03,Burch,Smith
smithch02,Charlie,Smith
smithch07,Chuck,Smith
smithch08,Chris,Smith
smithda02,Dave,Smith
smithda04,Dar,Smith
smithda05,Dan,Smith
smithda07,Dan,Smith
smithdw01,Dwight,Smith
smithfr03,Frank,Smith
smithgr01,Greg,Smith
smithgr02,Greg,Smith
smithja01,Jake,Smith
smithja05,Jason,Smith
smithjo05,Joe,Smith
smithjo06,Jordan,Smith
smithle02,Lee,Smith
smithlo01,Lonnie,Smith
smithma03,Mark,Smith
smithma04,Matt,Smith
smithmi05,Mike,Smith
smithmi06,Mike,Smith
smithoz01,Ozzie,Smith
smithpe02,Pete,Smith
smithre02,Red,Smith
smithro01,Roy,Smith
smithro02,Roger,Smithberg
smithro03,Roy,Smith
smithse01,Seth,Smith
smithsh01,Sherry,Smith
smithst02,Stephen,Smitherman
smithsy01,Syd,Smith
smithto03,Tony,Smith
smithtr01,Travis,Smith
smithwa01,Wally,Smith
smithwi03,Willie,Smith
smithwi04,Will,Smith
smithza01,Zane,Smith
smoakju01,Justin,Smoak
smoltjo01,John,Smoltz
smylydr01,Drew,Smyly
smythst01,Steve,Smyth
snarery01,Ryan,Snare
sneades01,Esix,Snead
snellch02,Chris,Snelling
snellia01,Ian,Snell
snidetr01,Travis,Snider
snodgfr01,Fred,Snodgrass
snopech01,Chris,Snopek
snowj.01,J.T.,Snow
snydebr02,Brad,Snyder
snydebr03,Brandon,Snyder
snydech02,Chris,Snyder
snydeco02,Cory,Snyder
snydeea01,Earl,Snyder
snydejo02,John,Snyder
snydeky01,Kyle,Snyder
sobkosc01,Scott,Sobkowiak
socolmi01,Miguel,Socolovich
soderst01,Steve,Soderstrom
sodowcl01,Clint,Sodowsky
sogarer01,Eric,Sogard
sojolu01,Luis,Sojo
solando01,Donovan,Solano
solanjh01,Jhonatan,Solano
solisal01,Ali,Solis
somerjo01,Jock,Somerlott
sonnaan01,Andy,Sonnanstine
sorenza01,Zach,Sorensen
soriaal01,Alfonso,Soriano
soriajo01,Joakim,Soria
soriara01,Rafael,Soriano
sorrepa01,Paul,Sorrento
sosahe01,Henry,Sosa
sosajo02,Jorge,Sosa
sosaju01,Juan,Sosa
sosasa01,Sammy,Sosa
sotoge01,Geovany,Soto
sotone01,Neftali,Soto
southcl01,Clyde,Southwick
sowerje01,Jeremy,Sowers
spande01,Denard,Span
sparkje01,Jeff,Sparks
sparkst01,Steve,Sparks
sparkst02,Steve,Sparks
speaktr01,Tris,Speaker
spearna01,Nate,Spears
spehrti01,Tim,Spehr
speieju01,Justin,Speier
speiery01,Ryan,Speier
speigle01,Levale,Speigner
spencjo01,Josh,Spence
spencse01,Sean,Spencer
spencsh01,Shane,Spencer
spencst02,Stan,Spencer
spenctu01,Tubby,Spencer
spierbi01,Bill,Spiers
spiezsc01,Scott,Spiezio
spilbry01,Ryan,Spilborghs
spiveju01,Junior,Spivey
spoljpa01,Paul,Spoljaric
spoonti01,Tim,Spooneybarger
spradje01,Jerry,Spradlin
spraged02,Ed,Sprague
spratha01,Harry,Spratt
sprinde01,Dennis,Springer
sprinru01,Russ,Springer
sprinst01,Steve,Springer
spruize01,Zeke,Spruill
spurgja01,Jay,Spurgeon
spurlch01,Chris,Spurling
st.clra01,Randy,St. Claire
stacked01,Eddie,Stack
stahosc01,Scott,Stahoviak
stairma01,Matt,Stairs
stammcr01,Craig,Stammen
stanaos01,Oscar,Stanage
standja01,Jason,Standridge
standpe01,Pete,Standridge
stanfja01,Jason,Stanford
stangda01,Daniel,Stange
staniro01,Rob,Stanifer
stankan01,Andy,Stankiewicz
stanlbu01,Buck,Stanley
stanlmi02,Mike,Stanley
stanscr01,Craig,Stansberry
stantmi02,Mike,Stanton
stantmi03,Giancarlo,Stanton
starkde01,Denny,Stark
starkdo01,Dolly,Stark
starkma01,Matt,Stark
stassma01,Max,Stassi
statoda01,Dave,Staton
staufti01,Tim,Stauffer
stavini01,Nick,Stavinoha
stechge01,Gene,Stechschulte
steelbi01,Bill,Steele
steelel01,Elmer,Steele
steenke01,Kennie,Steenstra
steinbl01,Blake,Stein
steinha01,Harry,Steinfeldt
steinte01,Terry,Steinbach
stemlst01,Steve,Stemle
stensde01,Dernell,Stenson
stephga01,Garrett,Stephenson
stephji01,Jim,Stephens
stephjo03,John,Stephens
stephph01,Phil,Stephenson
stephra01,Ray,Stephens
sternad01,Adam,Stern
stettmi01,Mitch,Stetter
steveda01,Dave,Stevens
steveje01,Jeff,Stevens
stevele01,Lee,Stevens
steveto01,Todd,Steverson
stewaan01,Andy,Stewart
stewach01,Chris,Stewart
stewada01,Dave,Stewart
stewaia01,Ian,Stewart
stewajo02,Josh,Stewart
stewasc01,Scott,Stewart
stewash01,Shannon,Stewart
stewaza01,Zach,Stewart
stidhph01,Phil,Stidham
stiebda01,Dave,Stieb
stillku01,Kurt,Stillwell
stinnke01,Kelly,Stinnett
stinsjo01,Josh,Stinson
stockke01,Kevin,Stocker
stockme01,Mel,Stocker
stockph01,Phil,Stockman
stokebr01,Brian,Stokes
stoneje01,Jeff,Stone
stoneri01,Ricky,Stone
stoneto01,Tobi,Stoner
stoopji01,Jim,Stoops
storedr01,Drew,Storen
storemi01,Mickey,Storey
stottme02,Mel,Stottlemyre
stottto01,Todd,Stottlemyre
stovada01,DaRond,Stovall
stovage01,George,Stovall
stowech01,Chris,Stowers
stpiema01,Max,St. Pierre
straida01,Dan,Straily
strando01,Doug,Strange
stranpa02,Pat,Strange
strasst01,Stephen,Strasburg
strawda01,Darryl,Strawberry
streega01,Gabby,Street
streehu01,Huston,Street
stricsc02,Scott,Strickland
stritma01,Mark,Strittmatter
stronja01,Jamal,Strong
stronjo01,Joe,Strong
stroppe01,Pedro,Strop
strunam01,Amos,Strunk
sttuemi01,Michael,Stutes
stubbdr01,Drew,Stubbs
stubbfr01,Franklin,Stubbs
stullev01,Everett,Stull
stulter01,Eric,Stults
sturtta01,Tanyon,Sturtze
stynech01,Chris,Stynes
sucreje01,Jesús,Sucre
suerowi01,William,Suero
suggsge01,George,Suggs
sullibi03,Billy,Sullivan
sullico01,Cory,Sullivan
sullisc01,Scott,Sullivan
summeed01,Ed,Summers
suppaje01,Jeff,Suppan
surhob.01,B.J.,Surhoff
surkaer01,Eric,Surkamp
susdost01,Steve,Susdorf
sutclri01,Rick,Sutcliffe
sutkogl01,Glenn,Sutko
suttodr01,Drew,Sutton
suttola01,Larry,Sutton
suzukic01,Ichiro,Suzuki
suzukku01,Kurt,Suzuki
suzukma01,Mac,Suzuki
sveumda01,Dale,Sveum
swannpe01,Pedro,Swann
swanru01,Russ,Swan
swartda01,Dave,Swartzbaugh
swarzan01,Anthony,Swarzak
sweenbi02,Bill,Sweeney
sweenbr01,Brian,Sweeney
sweenje02,Jeff,Sweeney
sweenma01,Mark,Sweeney
sweenmi01,Mike,Sweeney
sweenry01,Ryan,Sweeney
swiftbi02,Bill,Swift
swindgr01,Greg,Swindell
swindjo01,Josh,Swindell
swindrj01,R.J.,Swindle
swingpa01,Paul,Swingle
swishni01,Nick,Swisher
switzjo01,Jon,Switzer
szumija01,Jason,Szuminski
tabakje01,Jeff,Tabaka
tabatjo01,José,Tabata
tablepa01,Pat,Tabler
tackeje01,Jeff,Tackett
tadanka01,Kazuhito,Tadano
tagucso01,So,Taguchi
takahhi01,Hisanori,Takahashi
takahke01,Ken,Takahashi
takatsh01,Shingo,Takatsu
talbomi01,Mitch,Talbot
tallebr01,Brian,Tallet
tamje01,Jeff,Tam
tanakke01,Kensuke,Tanaka
tananfr01,Frank,Tanana
tankede01,Dennis,Tankersley
tanketa01,Taylor,Tankersley
tanneje01,Jesse,Tannehill
tannele01,Lee,Tannehill
tapanke01,Kevin,Tapani
tarasto01,Tony,Tarasco
tartada01,Danny,Tartabull
taschja01,Jack,Taschner
tatajo01,Jordan,Tata
tateyyo01,Yoshinori,Tateyama
tatisfe01,Fernando,Tatis
tatisra01,Ramon,Tatis
tatumcr01,Craig,Tatum
tatumji01,Jim,Tatum
taubeed01,Ed,Taubensee
taubety01,Ty,Taubenheim
tavarje01,Jesus,Tavarez
tavarju01,Julian,Tavarez
taverwi01,Willy,Taveras
tayloaa01,Aaron,Taylor
tayloan01,Andrew,Taylor
taylobi04,Billy,Taylor
taylodo01,Dorn,Taylor
taylogr01,Graham,Taylor
tayloke01,Kerry,Taylor
taylomi01,Michael,Taylor
taylore01,Reggie,Taylor
taylosc01,Scott,Taylor
taylosc02,Scott,Taylor
taylowa01,Wade,Taylor
taylowi01,Wiley,Taylor
tazawju01,Junichi,Tazawa
teafoev01,Everett,Teaford
teagata01,Taylor,Teagarden
teahema01,Mark,Teahen
teherju01,Julio,Teheran
teixema01,Mark,Teixeira
tejadmi01,Miguel,Tejada
tejadru01,Rubén,Tejada
tejedro01,Rob,Tejeda
tejermi01,Michael,Tejera
tekotbl01,Blake,Tekotte
telemam01,Amaury,Telemaco
telfoan01,Anthony,Telford
telghda01,Dave,Telgheder
templga01,Garry,Templeton
tennefr02,Fred,Tenney
tepesni01,Nick,Tepesch
terdojo01,Joey,Terdoslavich
terrelu01,Luis,Terrero
terrewa01,Walt,Terrell
terrysc01,Scott,Terry
tessmja01,Jay,Tessmer
tettlmi01,Mickey,Tettleton
teufeti01,Tim,Teufel
teutna01,Nate,Teut
tewksbo01,Bob,Tewksbury
texeika01,Kanekoa,Texeira
thameer01,Eric,Thames
thamema01,Marcus,Thames
thatcjo01,Joe,Thatcher
thayeda01,Dale,Thayer
theriry01,Ryan,Theriot
thielca01,Caleb,Thielbar
thigpbo01,Bobby,Thigpen
thigpcu01,Curtis,Thigpen
thobej.01,J.J.,Thobe
thobeto01,Tom,Thobe
tholejo01,Josh,Thole
thomaan01,Andres,Thomas
thomabl01,Blaine,Thomas
thomabr01,Brad,Thomas
thomach01,Charles,Thomas
thomacl02,Clete,Thomas
thomafr04,Frank,Thomas
thomair01,Ira,Thomas
thomaju01,Justin,Thomas
thomala01,Larry,Thomas
thomami01,Mike,Thomas
thomaro01,Roy,Thomas
thomeji01,Jim,Thome
thompaa01,Aaron,Thompson
thompan02,Andy,Thompson
thompbr01,Brad,Thompson
thompda02,Daryl,Thompson
thompde01,Derek,Thompson
thompfu01,Fuller,Thompson
thompja02,Jason,Thompson
thompju02,Justin,Thompson
thompke01,Kevin,Thompson
thompma01,Mark,Thompson
thompmi02,Milt,Thompson
thompmi03,Mike,Thompson
thompri01,Rich,Thompson
thompri02,Rich,Thompson
thompri03,Rich,Thompson
thompro01,Robby,Thompson
thompry01,Ryan,Thompson
thomsjo01,John,Thomson
thondi01,Dickie,Thon
thoneja01,Jack,Thoney
thormsc01,Scott,Thorman
thornlo01,Lou,Thornton
thornma01,Matt,Thornton
thornty01,Tyler,Thornburg
threeer01,Erick,Threets
thurmco01,Corey,Thurman
thurmga01,Gary,Thurman
thurmma01,Mark,Thurmond
thurmmi01,Mike,Thurman
thursjo01,Joe,Thurston
tibbsja01,Jay,Tibbs
tiffete01,Terry,Tiffee
tillmch01,Chris,Tillman
timlimi01,Mike,Timlin
timmooz01,Ozzie,Timmons
timpncl01,Clay,Timpner
tinglro01,Ron,Tingley
tinkejo01,Joe,Tinker
tinslle01,Lee,Tinsley
titusjo01,John,Titus
tobinma01,Mason,Tobin
tocajo01,Jorge,Toca
toddje01,Jess,Todd
tolarke01,Kevin,Tolar
tolbema01,Matt,Tolbert
tolenjo01,José,Tolentino
tolivfr01,Freddie,Toliver
tollbbr01,Brian,Tollberg
tollesh01,Shawn,Tolleson
tollest01,Steven,Tolleson
tollewa01,Wayne,Tolleson
tombean01,Andy,Tomberlin
tomkobr01,Brett,Tomko
tomlijo01,Josh,Tomlin
tomlira01,Randy,Tomlin
toneyfr01,Fred,Toney
tonismi01,Mike,Tonis
tonkimi01,Michael,Tonkin
tonneto01,Tony,Tonneman
toolebe01,Bert,Tooley
torcato01,Tony,Torcato
toregwy01,Wyatt,Toregas
torreal01,Álex,Torres
